Date mutation,Valeur fonciere,Code postal,Commune,Type local,Surface reelle bati,prix_m2
22/03/2024,1000000.0,23200,AUBUSSON,Maison,82.0,12195.121951219513
28/03/2024,1000000.0,23140,CRESSAT,Maison,54.0,18518.51851851852
27/03/2024,400000.0,23130,CHENERAILLES,Maison,62.0,6451.612903225807
15/04/2024,500000.0,23100,SAINT ORADOUX DE CHIROUZE,Maison,100.0,5000.0
05/04/2024,600000.0,23140,PARSAC-RIMONDEIX,Maison,72.0,8333.333333333334
23/04/2024,500000.0,23190,SAINT SILVAIN BELLEGARDE,Maison,60.0,8333.333333333334
29/03/2024,350000.0,23380,AJAIN,Maison,35.0,10000.0
19/04/2024,1000000.0,23220,JOUILLAT,Maison,60.0,16666.666666666668
16/04/2024,770000.0,23700,ROUGNAT,Maison,79.0,9746.835443037975
17/04/2024,80000.0,23600,NOUZERINES,Maison,46.0,1739.1304347826087
23/04/2024,1500000.0,23480,SAINT SULPICE LES CHAMPS,Maison,114.0,13157.894736842105
18/05/2024,800000.0,23170,LEPAUD,Maison,60.0,13333.333333333334
29/04/2024,1428380.0,23000,GUERET,Maison,128.0,11159.21875
29/04/2024,1428380.0,23000,GUERET,Maison,128.0,11159.21875
21/05/2024,500000.0,23220,CHENIERS,Maison,45.0,11111.111111111111
28/05/2024,169000.0,23220,CHENIERS,Maison,68.0,2485.294117647059
31/05/2024,1660000.0,23190,LUPERSAT,Maison,180.0,9222.222222222223
14/05/2024,594000.0,23190,MAUTES,Maison,60.0,9900.0
23/05/2024,50000.0,23160,LA CHAPELLE BALOUE,Maison,50.0,1000.0
13/05/2024,100000.0,23700,DONTREIX,Maison,54.0,1851.851851851852
24/05/2024,1800000.0,23170,CHAMBON-SUR-VOUEIZE,Maison,95.0,18947.36842105263
24/05/2024,1800000.0,23170,CHAMBON-SUR-VOUEIZE,Maison,95.0,18947.36842105263
30/05/2024,700000.0,23110,EVAUX LES BAINS,Maison,50.0,14000.0
10/06/2024,1500000.0,23110,RETERRE,Maison,120.0,12500.0
31/05/2024,1000000.0,23190,CHAMPAGNAT,Maison,56.0,17857.14285714286
04/06/2024,30000.0,23360,MEASNES,Maison,30.0,1000.0
12/06/2024,3000000.0,23260,CROCQ,Maison,178.0,16853.932584269663
13/06/2024,2186154.0,23600,BOUSSAC,Maison,127.0,17213.811023622045
25/06/2024,400000.0,23200,AUBUSSON,Maison,36.0,11111.111111111111
12/06/2024,2200000.0,23200,AUBUSSON,Maison,224.0,9821.42857142857
20/06/2024,600000.0,23100,LA COURTINE,Maison,98.0,6122.448979591837
28/06/2024,800000.0,23200,SAINT ALPINIEN,Maison,50.0,16000.0
11/06/2024,1100000.0,23150,AHUN,Maison,90.0,12222.222222222223
10/06/2024,200000.0,23270,SAINT-DIZIER-LES-DOMAINES,Maison,18.0,11111.111111111111
19/06/2024,800000.0,23250,SAINT-HILAIRE-LE-CHATEAU,Maison,48.0,16666.666666666668
19/06/2024,800000.0,23250,SAINT-HILAIRE-LE-CHATEAU,Maison,100.0,8000.0
17/06/2024,100000.0,23160,AZERABLES,Maison,73.0,1369.86301369863
12/07/2024,300000.0,23700,MAINSAT,Maison,38.0,7894.736842105263
28/06/2024,800000.0,23220,MOUTIER-MALCARD,Maison,60.0,13333.333333333334
28/06/2024,800000.0,23220,MOUTIER-MALCARD,Maison,60.0,13333.333333333334
16/07/2024,2200000.0,23400,SAINT-DIZIER-MASBARAUD,Maison,135.0,16296.296296296296
24/06/2024,1500000.0,23430,SAINT-PIERRE-CHERIGNAT,Maison,140.0,10714.285714285714
27/06/2024,75000.0,23360,LOURDOUEIX-SAINT-PIERRE,Maison,40.0,1875.0
26/06/2024,500000.0,23240,LE GRAND BOURG,Maison,50.0,10000.0
17/06/2024,1000000.0,23140,PIONNAT,Maison,61.0,16393.44262295082
08/07/2024,1950000.0,23360,LOURDOUEIX-SAINT-PIERRE,Maison,180.0,10833.333333333334
24/07/2024,450000.0,23260,SAINT AGNANT PRES CROCQ,Maison,80.0,5625.0
02/07/2024,1790000.0,23000,ANZEME,Maison,114.0,15701.754385964912
25/07/2024,1500000.0,23170,CHAMBON-SUR-VOUEIZE,Appartement,78.0,19230.76923076923
06/07/2024,150000.0,23220,CHAMBON-SAINTE-CROIX,Maison,61.0,2459.0163934426228
24/07/2024,380000.0,23700,MAINSAT,Maison,25.0,15200.0
17/07/2024,200000.0,23260,CROCQ,Maison,28.0,7142.857142857143
29/07/2024,200000.0,23600,SOUMANS,Maison,45.0,4444.444444444444
12/08/2024,1500000.0,23130,SAINT CHABRAIS,Maison,77.0,19480.51948051948
20/08/2024,2200000.0,23400,BOURGANEUF,Maison,164.0,13414.634146341463
03/09/2024,350000.0,23250,SARDENT,Maison,75.0,4666.666666666667
09/09/2024,300000.0,23430,SAINT-PIERRE-CHERIGNAT,Maison,69.0,4347.826086956522
28/08/2024,600000.0,23240,LE GRAND BOURG,Maison,86.0,6976.7441860465115
18/09/2024,1300000.0,23500,FELLETIN,Maison,100.0,13000.0
06/09/2024,1000000.0,23260,BASVILLE,Maison,152.0,6578.9473684210525
17/09/2024,1900000.0,23190,LUPERSAT,Maison,100.0,19000.0
10/09/2024,1000000.0,23210,ARRENES,Maison,103.0,9708.73786407767
26/09/2024,500000.0,23140,CRESSAT,Maison,102.0,4901.9607843137255
26/09/2024,2250000.0,23130,LE CHAUCHET,Maison,120.0,18750.0
21/09/2024,600000.0,23800,DUN-LE-PALESTEL,Maison,46.0,13043.478260869566
14/09/2024,1012600.0,23200,SAINT PARDOUX LE NEUF,Maison,70.0,14465.714285714286
11/10/2024,1250000.0,23300,SAINT-PRIEST-LA-FEUILLE,Maison,76.0,16447.36842105263
03/10/2024,200000.0,23420,MERINCHAL,Maison,60.0,3333.3333333333335
02/10/2024,60600.0,23250,THAURON,Maison,64.0,946.875
04/10/2024,1900000.0,23170,NOUHANT,Maison,97.0,19587.628865979383
18/10/2024,1300000.0,23270,SAINT-DIZIER-LES-DOMAINES,Maison,68.0,19117.647058823528
29/10/2024,1900000.0,23150,MAISONNISSES,Maison,100.0,19000.0
12/10/2024,1785700.0,23260,FLAYAT,Appartement,90.0,19841.11111111111
08/11/2024,3000000.0,23270,CHATELUS-MALVALEIX,Maison,160.0,18750.0
25/10/2024,700000.0,23220,BONNAT,Maison,80.0,8750.0
30/10/2024,1400000.0,23250,SAINT-HILAIRE-LE-CHATEAU,Maison,195.0,7179.48717948718
20/11/2024,300000.0,23270,CLUGNAT,Maison,28.0,10714.285714285714
15/11/2024,30000.0,23220,LE BOURG D'HEM,Maison,56.0,535.7142857142857
18/11/2024,100000.0,23360,MEASNES,Maison,28.0,3571.4285714285716
02/12/2024,1500000.0,23200,ALLEYRAT,Maison,100.0,15000.0
04/12/2024,1500000.0,23500,FELLETIN,Maison,80.0,18750.0
22/11/2024,1350000.0,23220,BONNAT,Maison,112.0,12053.57142857143
20/11/2024,1700000.0,23480,FRANSECHES,Maison,90.0,18888.88888888889
29/11/2024,1700000.0,23130,CHENERAILLES,Maison,130.0,13076.923076923076
27/11/2024,400000.0,23430,SAINT-PIERRE-CHERIGNAT,Maison,50.0,8000.0
15/11/2024,1000000.0,23100,LA COURTINE,Maison,55.0,18181.81818181818
12/12/2024,400000.0,23220,BONNAT,Appartement,27.0,14814.814814814816
29/11/2024,1000000.0,23800,LA CELLE DUNOISE,Maison,96.0,10416.666666666666
13/12/2024,2700000.0,23360,LOURDOUEIX-SAINT-PIERRE,Maison,165.0,16363.636363636364
13/12/2024,290000.0,23320,BUSSIERE-DUNOISE,Maison,42.0,6904.761904761905
06/12/2024,500000.0,23000,LA BRIONNE,Maison,36.0,13888.888888888889
09/12/2024,1190000.0,23200,NEOUX,Maison,80.0,14875.0
18/12/2024,700000.0,23260,CROCQ,Maison,38.0,18421.052631578947
16/12/2024,20000.0,23800,LA CELLE DUNOISE,Maison,33.0,606.060606060606
23/12/2024,3150000.0,23130,CHENERAILLES,Maison,317.0,9936.908517350157
18/12/2024,3900000.0,23600,SOUMANS,Maison,200.0,19500.0
16/12/2024,750000.0,23260,LA VILLENEUVE,Maison,100.0,7500.0
23/12/2024,1750000.0,23400,BOSMOREAU-LES-MINES,Maison,105.0,16666.666666666668
27/12/2024,600000.0,23150,MOUTIER-D AHUN,Appartement,65.0,9230.76923076923
27/12/2024,600000.0,23150,MOUTIER-D AHUN,Appartement,35.0,17142.85714285714
27/12/2024,600000.0,23150,MOUTIER-D AHUN,Appartement,35.0,17142.85714285714
20/12/2024,700000.0,23150,MAISONNISSES,Maison,100.0,7000.0
27/12/2024,380000.0,23220,LINARD-MALVAL,Maison,115.0,3304.3478260869565
27/12/2024,380000.0,23220,LINARD-MALVAL,Maison,60.0,6333.333333333333
19/12/2024,2145900.0,23350,GENOUILLAC,Maison,149.0,14402.013422818793
26/12/2024,1000000.0,23140,JARNAGES,Maison,60.0,16666.666666666668
23/12/2024,960000.0,23200,AUBUSSON,Maison,86.0,11162.790697674418
15/01/2024,1000000.0,24600,RIBERAC,Maison,96.0,10416.666666666666
17/01/2024,1000000.0,24190,CHANTERAC,Maison,89.0,11235.955056179775
12/01/2024,490000.0,24800,CORGNAC-SUR-L ISLE,Maison,38.0,12894.736842105263
11/01/2024,500000.0,24500,RAZAC-D EYMET,Maison,90.0,5555.555555555556
22/01/2024,2500000.0,24300,JAVERLHAC CHAPELLE ROBERT,Maison,180.0,13888.888888888889
05/02/2024,1700000.0,24800,THIVIERS,Maison,90.0,18888.88888888889
02/02/2024,1100000.0,24300,NONTRON,Maison,80.0,13750.0
29/01/2024,1000000.0,24800,SAINT SULPICE D EXCIDEUIL,Maison,136.0,7352.941176470588
29/01/2024,1000000.0,24800,SAINT SULPICE D EXCIDEUIL,Maison,110.0,9090.90909090909
14/02/2024,2150000.0,24610,ST-MEARD-DE-GURCON,Maison,120.0,17916.666666666668
02/02/2024,500000.0,24300,NONTRON,Maison,59.0,8474.57627118644
26/02/2024,700000.0,24600,ST SULPICE DE ROUMAGNAC,Maison,66.0,10606.060606060606
29/02/2024,900000.0,24420,SORGES ET LIGUEUX EN PERIGORD,Maison,56.0,16071.42857142857
12/03/2024,2614508.0,24700,EYGURANDE GARDEDEUIL,Maison,150.0,17430.053333333333
12/03/2024,2614508.0,24700,EYGURANDE GARDEDEUIL,Maison,150.0,17430.053333333333
14/03/2024,1500000.0,24300,SAINT MARTIAL DE VALETTE,Maison,91.0,16483.516483516483
14/03/2024,1500000.0,24300,SAINT MARTIAL DE VALETTE,Maison,80.0,18750.0
14/03/2024,1500000.0,24300,SAINT MARTIAL DE VALETTE,Maison,91.0,16483.516483516483
14/03/2024,1500000.0,24300,SAINT MARTIAL DE VALETTE,Maison,80.0,18750.0
04/03/2024,2012500.0,24380,CHALAGNAC,Maison,134.0,15018.65671641791
29/03/2024,2650000.0,24400,ST-LOUIS EN L ISLE,Maison,139.0,19064.748201438848
11/03/2024,209747.0,24200,SARLAT-LA-CANEDA,Maison,96.0,2184.8645833333335
11/03/2024,209747.0,24200,SARLAT-LA-CANEDA,Maison,198.0,1059.328282828283
04/04/2024,1406250.0,24320,LUSIGNAC,Maison,100.0,14062.5
04/04/2024,1406250.0,24320,LUSIGNAC,Maison,100.0,14062.5
04/04/2024,1406250.0,24320,LUSIGNAC,Maison,100.0,14062.5
25/03/2024,650000.0,24300,NONTRON,Maison,130.0,5000.0
28/03/2024,150000.0,24510,VAL DE LOUYRE ET CAUDEAU,Maison,73.0,2054.794520547945
27/03/2024,100000.0,24300,NONTRON,Maison,67.0,1492.5373134328358
24/04/2024,1400000.0,24640,CUBJAC-AUVEZERE-VAL D'ANS,Maison,72.0,19444.444444444445
24/04/2024,600000.0,24600,VANXAINS,Maison,100.0,6000.0
24/04/2024,600000.0,24600,VANXAINS,Maison,69.0,8695.652173913044
02/05/2024,500000.0,24800,THIVIERS,Maison,35.0,14285.714285714286
15/05/2024,1000000.0,24360,SAINT-ESTEPHE,Maison,80.0,12500.0
29/05/2024,72600.0,24320,LA CHAPELLE MONTABOURLET,Maison,82.0,885.3658536585366
15/05/2024,487000.0,24130,LA FORCE,Maison,81.0,6012.3456790123455
15/05/2024,487000.0,24130,LA FORCE,Maison,150.0,3246.6666666666665
15/05/2024,487000.0,24130,LA FORCE,Maison,35.0,13914.285714285714
03/05/2024,190000.0,24300,LE BOURDEIX,Maison,24.0,7916.666666666667
03/06/2024,1250000.0,24800,NANTHIAT,Maison,104.0,12019.23076923077
17/05/2024,1200000.0,24480,LE BUISSON-DE-CADOUIN,Maison,72.0,16666.666666666668
05/06/2024,390000.0,24000,PERIGUEUX,Appartement,58.0,6724.137931034483
05/06/2024,390000.0,24000,PERIGUEUX,Appartement,28.0,13928.57142857143
05/06/2024,390000.0,24000,PERIGUEUX,Appartement,36.0,10833.333333333334
05/06/2024,390000.0,24000,PERIGUEUX,Appartement,85.0,4588.235294117647
30/05/2024,600000.0,24320,CHERVAL,Maison,42.0,14285.714285714286
08/06/2024,1300000.0,24360,ETOUARS,Maison,95.0,13684.21052631579
13/06/2024,100000.0,24470,CHAMPS-ROMAIN,Maison,60.0,1666.6666666666667
24/06/2024,1500000.0,24500,EYMET,Maison,90.0,16666.666666666668
28/06/2024,1000000.0,24350,MENSIGNAC,Maison,60.0,16666.666666666668
03/07/2024,1250000.0,24450,MIALLET,Maison,80.0,15625.0
05/07/2024,2200000.0,24300,NONTRON,Maison,209.0,10526.315789473685
18/07/2024,100000.0,24190,DOUZILLAC,Maison,162.0,617.283950617284
17/07/2024,6000000.0,24680,LAMONZIE-ST-MARTIN,Maison,306.0,19607.843137254902
04/07/2024,2800000.0,24260,LE BUGUE,Maison,186.0,15053.763440860215
24/07/2024,1500000.0,24140,EYRAUD-CREMPSE-MAURENS,Maison,80.0,18750.0
02/08/2024,2500000.0,24600,RIBERAC,Maison,176.0,14204.545454545454
06/08/2024,400000.0,24160,GENIS,Maison,22.0,18181.81818181818
03/09/2024,500000.0,24410,SERVANCHES,Maison,45.0,11111.111111111111
27/08/2024,1000000.0,24100,BERGERAC,Appartement,56.0,17857.14285714286
14/08/2024,3500000.0,24230,VELINES,Maison,190.0,18421.052631578947
06/09/2024,1850000.0,24450,LA COQUILLE,Maison,126.0,14682.539682539682
28/08/2024,1800000.0,24290,COLY-SAINT-AMAND,Maison,172.0,10465.116279069767
16/09/2024,500000.0,24600,VANXAINS,Maison,87.0,5747.126436781609
27/09/2024,100000.0,24110,SAINT-AQUILIN,Maison,34.0,2941.176470588235
27/09/2024,100000.0,24110,SAINT-AQUILIN,Maison,94.0,1063.8297872340424
25/09/2024,1500000.0,24600,RIBERAC,Maison,128.0,11718.75
25/09/2024,1500000.0,24600,RIBERAC,Maison,82.0,18292.682926829268
25/09/2024,463000.0,24800,SAINT SULPICE D EXCIDEUIL,Maison,40.0,11575.0
15/10/2024,3000000.0,24600,RIBERAC,Maison,176.0,17045.454545454544
16/10/2024,500000.0,24300,SAINT MARTIAL DE VALETTE,Maison,62.0,8064.5161290322585
30/10/2024,3400000.0,24500,FONROQUE,Maison,210.0,16190.47619047619
16/10/2024,600000.0,24300,NONTRON,Maison,62.0,9677.41935483871
31/10/2024,237000.0,24110,ST-LEON SUR L ISLE,Maison,47.0,5042.553191489362
31/10/2024,6373000.0,24160,SAINT JORY LASBLOUX,Maison,370.0,17224.324324324323
15/11/2024,1500000.0,24600,SIORAC-DE-RIBERAC,Maison,104.0,14423.076923076924
18/11/2024,2000000.0,24660,COULOUNIEIX-CHAMIERS,Maison,119.0,16806.722689075632
31/10/2024,500000.0,24260,AUDRIX,Maison,170.0,2941.176470588235
31/10/2024,500000.0,24260,AUDRIX,Maison,170.0,2941.176470588235
18/11/2024,2000000.0,24610,VILLEFRANCHE-DE-LONCHAT,Maison,120.0,16666.666666666668
28/11/2024,877900.0,24490,LA ROCHE-CHALAIS,Appartement,86.0,10208.139534883721
28/11/2024,877900.0,24490,LA ROCHE-CHALAIS,Appartement,86.0,10208.139534883721
28/11/2024,877900.0,24490,LA ROCHE-CHALAIS,Appartement,87.0,10090.80459770115
28/11/2024,877900.0,24490,LA ROCHE-CHALAIS,Appartement,87.0,10090.80459770115
28/11/2024,877900.0,24490,LA ROCHE-CHALAIS,Appartement,109.0,8054.128440366972
28/11/2024,877900.0,24490,LA ROCHE-CHALAIS,Appartement,111.0,7909.009009009009
28/11/2024,877900.0,24490,LA ROCHE-CHALAIS,Appartement,86.0,10208.139534883721
28/11/2024,877900.0,24490,LA ROCHE-CHALAIS,Appartement,86.0,10208.139534883721
28/11/2024,877900.0,24490,LA ROCHE-CHALAIS,Appartement,111.0,7909.009009009009
28/11/2024,877900.0,24490,LA ROCHE-CHALAIS,Appartement,109.0,8054.128440366972
28/11/2024,877900.0,24490,LA ROCHE-CHALAIS,Appartement,87.0,10090.80459770115
28/11/2024,877900.0,24490,LA ROCHE-CHALAIS,Appartement,87.0,10090.80459770115
26/12/2024,900000.0,24000,PERIGUEUX,Maison,85.0,10588.235294117647
09/02/2024,400000.0,25000,BESANCON,Appartement,183.0,2185.792349726776
05/01/2024,2000000.0,25300,PONTARLIER,Appartement,133.0,15037.593984962406
20/03/2024,345000.0,25240,LES VILLEDIEU,Maison,90.0,3833.3333333333335
08/04/2024,400000.0,25290,ORNANS,Maison,71.0,5633.802816901409
11/04/2024,500000.0,25290,ORNANS,Appartement,62.0,8064.5161290322585
11/04/2024,500000.0,25290,ORNANS,Appartement,74.0,6756.756756756757
11/04/2024,30000.0,25000,BESANCON,Appartement,43.0,697.6744186046511
20/05/2024,40000.0,25800,VALDAHON,Appartement,24.0,1666.6666666666667
05/04/2024,3000000.0,25000,BESANCON,Appartement,153.0,19607.843137254902
30/05/2024,55000.0,25640,ROUGEMONTOT,Maison,70.0,785.7142857142857
13/06/2024,3000000.0,25640,RIGNEY,Maison,162.0,18518.51851851852
17/07/2024,50000.0,25000,BESANCON,Appartement,89.0,561.7977528089888
05/07/2024,500000.0,25000,BESANCON,Appartement,148.0,3378.3783783783783
16/07/2024,100000.0,25000,BESANCON,Appartement,23.0,4347.826086956522
17/07/2024,2500000.0,25510,GERMEFONTAINE,Maison,130.0,19230.76923076923
18/07/2024,1260000.0,25360,NANCRAY,Maison,117.0,10769.23076923077
18/07/2024,1260000.0,25360,NANCRAY,Maison,117.0,10769.23076923077
18/07/2024,250000.0,25720,FONTAIN,Maison,180.0,1388.888888888889
01/08/2024,50000.0,25370,JOUGNE,Appartement,88.0,568.1818181818181
19/08/2024,1080000.0,25500,MONTLEBON,Appartement,81.0,13333.333333333334
19/08/2024,1080000.0,25500,MONTLEBON,Appartement,113.0,9557.522123893805
19/08/2024,1080000.0,25500,MONTLEBON,Appartement,113.0,9557.522123893805
19/08/2024,1080000.0,25500,MONTLEBON,Appartement,81.0,13333.333333333334
12/09/2024,500000.0,25000,BESANCON,Appartement,52.0,9615.384615384615
12/09/2024,500000.0,25000,BESANCON,Appartement,33.0,15151.515151515152
03/09/2024,400000.0,25000,BESANCON,Appartement,93.0,4301.075268817204
31/05/2024,4620000.0,25250,RANG,Maison,250.0,18480.0
13/11/2024,50000.0,25500,MORTEAU,Appartement,62.0,806.4516129032259
16/11/2024,2000000.0,25160,LABERGEMENT SAINTE MARIE,Appartement,117.0,17094.017094017094
29/11/2024,100000.0,25000,BESANCON,Appartement,63.0,1587.3015873015872
26/11/2024,200000.0,25000,BESANCON,Appartement,20.0,10000.0
26/11/2024,1500000.0,25110,FONTENOTTE,Maison,120.0,12500.0
23/12/2024,350000.0,25000,BESANCON,Appartement,50.0,7000.0
23/12/2024,400000.0,25430,SERVIN,Appartement,150.0,2666.6666666666665
23/12/2024,400000.0,25430,SERVIN,Appartement,75.0,5333.333333333333
23/12/2024,400000.0,25430,SERVIN,Appartement,150.0,2666.6666666666665
16/01/2024,1000000.0,25200,MONTBELIARD,Appartement,61.0,16393.44262295082
16/01/2024,300000.0,25150,ECURCEY,Maison,18.0,16666.666666666668
16/01/2024,300000.0,25150,ECURCEY,Maison,18.0,16666.666666666668
29/01/2024,1500000.0,25700,VALENTIGNEY,Appartement,76.0,19736.842105263157
26/01/2024,1242000.0,25190,MONTANDON,Maison,83.0,14963.855421686747
11/03/2024,1000000.0,25190,MONTECHEROUX,Maison,80.0,12500.0
15/04/2024,50000.0,25200,MONTBELIARD,Appartement,84.0,595.2380952380952
26/07/2024,1500000.0,25700,VALENTIGNEY,Maison,83.0,18072.289156626506
22/08/2024,1700000.0,25550,BAVANS,Maison,147.0,11564.625850340137
26/09/2024,1495000.0,25400,AUDINCOURT,Appartement,91.0,16428.571428571428
08/11/2024,1000000.0,25200,BETHONCOURT,Appartement,68.0,14705.882352941177
08/11/2024,2700000.0,25210,RUSSEY (LE),Maison,235.0,11489.36170212766
16/12/2024,800000.0,25210,MONTBELIARDOT,Appartement,60.0,13333.333333333334
16/12/2024,800000.0,25210,MONTBELIARDOT,Appartement,105.0,7619.047619047619
23/01/2024,150000.0,26000,VALENCE,Appartement,20.0,7500.0
23/01/2024,150000.0,26000,VALENCE,Appartement,20.0,7500.0
23/01/2024,1800000.0,26000,VALENCE,Appartement,122.0,14754.098360655738
05/02/2024,300000.0,26200,MONTELIMAR,Maison,81.0,3703.703703703704
24/01/2024,180000.0,26420,SAINT-MARTIN-EN-VERCORS,Maison,315.0,571.4285714285714
05/03/2024,92000.0,26700,LA GARDE ADHEMAR,Maison,18.0,5111.111111111111
07/03/2024,1600000.0,26110,SAINT-MAURICE-SUR-EYGUES,Maison,90.0,17777.777777777777
12/03/2024,420000.0,26350,CREPOL,Maison,170.0,2470.5882352941176
08/03/2024,500000.0,26700,PIERRELATTE,Appartement,60.0,8333.333333333334
08/03/2024,500000.0,26700,PIERRELATTE,Appartement,70.0,7142.857142857143
27/03/2024,595000.0,26740,SAUZET,Maison,150.0,3966.6666666666665
22/04/2024,1800000.0,26340,SAILLANS,Maison,120.0,15000.0
24/05/2024,206000.0,26800,PORTES LES VALENCE,Appartement,85.0,2423.529411764706
29/05/2024,1209300.0,26100,ROMANS-SUR-ISERE,Appartement,75.0,16124.0
17/05/2024,1000000.0,26200,MONTELIMAR,Appartement,80.0,12500.0
17/05/2024,1000000.0,26200,MONTELIMAR,Appartement,66.0,15151.515151515152
05/06/2024,700000.0,26200,MONTELIMAR,Maison,40.0,17500.0
14/06/2024,1366667.0,26310,LES PRES,Maison,80.0,17083.3375
14/06/2024,1366667.0,26310,LES PRES,Maison,80.0,17083.3375
26/06/2024,250000.0,26230,ROUSSAS,Maison,24.0,10416.666666666666
12/07/2024,2112100.0,26120,MONTMEYRAN,Maison,135.0,15645.185185185184
27/06/2024,1700000.0,26510,SAHUNE,Maison,100.0,17000.0
10/07/2024,1000000.0,26200,MONTELIMAR,Appartement,89.0,11235.955056179775
23/07/2024,650000.0,26530,LE GRAND SERRE,Maison,70.0,9285.714285714286
22/11/2024,200000.0,26400,ALLEX,Maison,20.0,10000.0
22/11/2024,200000.0,26400,ALLEX,Maison,138.0,1449.2753623188405
22/11/2024,200000.0,26400,ALLEX,Maison,20.0,10000.0
22/11/2024,200000.0,26400,ALLEX,Maison,138.0,1449.2753623188405
22/11/2024,200000.0,26400,ALLEX,Appartement,90.0,2222.222222222222
13/11/2024,150000.0,26200,MONTELIMAR,Maison,116.0,1293.103448275862
09/12/2024,500000.0,26310,CHARENS,Maison,130.0,3846.153846153846
14/11/2024,168000.0,26400,ALLEX,Maison,104.0,1615.3846153846155
11/12/2024,1800000.0,26500,BOURG LES VALENCE,Appartement,128.0,14062.5
11/12/2024,1800000.0,26500,BOURG LES VALENCE,Appartement,92.0,19565.217391304348
04/10/2024,2000000.0,26160,SAINT-GERVAIS-SUR-ROUBION,Appartement,174.0,11494.252873563219
11/01/2024,500000.0,27350,BRESTOT,Maison,114.0,4385.964912280701
11/01/2024,500000.0,27350,BRESTOT,Maison,114.0,4385.964912280701
19/01/2024,800000.0,27680,QUILLEBEUF-SUR-SEINE,Maison,65.0,12307.692307692309
06/02/2024,800000.0,27270,LA CHAPELLE GAUTHIER,Maison,154.0,5194.805194805195
06/02/2024,800000.0,27270,LA CHAPELLE GAUTHIER,Maison,154.0,5194.805194805195
29/02/2024,200000.0,27340,TERRES DE BORD,Maison,28.0,7142.857142857143
09/03/2024,150000.0,27320,ST GERMAIN S AVRE,Maison,123.0,1219.5121951219512
20/03/2024,210000.0,27210,BEUZEVILLE,Maison,100.0,2100.0
08/03/2024,1300000.0,27190,SEBECOURT,Maison,72.0,18055.555555555555
26/04/2024,134000.0,27410,MESNIL-EN-OUCHE,Maison,68.0,1970.5882352941176
30/04/2024,2300000.0,27220,LA BARONNIE,Maison,139.0,16546.762589928057
27/04/2024,1200000.0,27430,MUIDS,Maison,75.0,16000.0
15/05/2024,400000.0,27290,CONDE-SUR-RISLE,Maison,28.0,14285.714285714286
15/05/2024,400000.0,27290,CONDE-SUR-RISLE,Maison,28.0,14285.714285714286
25/05/2024,500000.0,27330,LA HAYE ST SYLVESTRE,Maison,102.0,4901.9607843137255
21/05/2024,320000.0,27200,VERNON,Maison,109.0,2935.7798165137615
20/06/2024,2400000.0,27400,SURVILLE,Maison,139.0,17266.187050359713
28/06/2024,2170000.0,27600,ST-AUBIN-SUR-GAILLON,Maison,220.0,9863.636363636364
28/06/2024,2170000.0,27600,ST-AUBIN-SUR-GAILLON,Maison,220.0,9863.636363636364
15/07/2024,920000.0,27820,ST CHRISTOPHE SUR AVRE,Maison,49.0,18775.51020408163
15/07/2024,920000.0,27820,ST CHRISTOPHE SUR AVRE,Maison,49.0,18775.51020408163
01/10/2024,600000.0,27300,BERNAY,Appartement,42.0,14285.714285714286
08/10/2024,500000.0,27200,VERNON,Maison,47.0,10638.297872340425
11/10/2024,1000000.0,27800,BRIONNE,Maison,80.0,12500.0
22/10/2024,300000.0,27700,LES TROIS LACS,Maison,95.0,3157.8947368421054
22/10/2024,300000.0,27700,LES TROIS LACS,Maison,95.0,3157.8947368421054
11/10/2024,984375.0,27160,VERNEUIL D'AVRE ET D'ITON,Maison,119.0,8272.058823529413
11/10/2024,984375.0,27160,VERNEUIL D'AVRE ET D'ITON,Maison,119.0,8272.058823529413
09/09/2024,1200000.0,27390,MONTREUIL-L'ARGILLE,Maison,150.0,8000.0
05/11/2024,300000.0,27800,MALLEVILLE SUR LE BEC,Maison,40.0,7500.0
03/12/2024,50000.0,27630,VEXIN-SUR-EPTE,Maison,50.0,1000.0
06/01/2024,31000.0,28500,VERNOUILLET,Appartement,20.0,1550.0
